SampleID,Actual log1p PCN,Predicted log1p PCN,Actual_PCN,Predicted_PCN
3546,0.808431534,0.635541919,1.244384983,0.888045032
9157,2.643658657,1.809218338,13.06456702,5.105672994
3945,0.84998609,0.826959172,1.339614308,1.286355744
2271,0.683444612,0.796278096,0.980688699,1.217273074
7944,1.830559625,2.532245104,5.237376274,11.58172173
4012,0.85820434,0.437255933,1.358921068,0.548452326
8183,1.996767303,1.109979865,6.365208087,2.034297298
1834,0.637569419,1.005475943,0.891876926,1.733207814
8634,2.295065293,1.813061776,8.92508403,5.129184924
5265,1.015177358,1.319318799,1.759852836,2.740872223
4600,0.922660516,0.86083019,1.515975286,1.365123381
7953,1.835909198,1.649001806,5.270832983,4.201784844
6902,1.338723397,0.783835438,2.814171214,1.189855233
2826,0.732944066,0.67045808,1.081198784,0.955132723
5419,1.038649978,1.378172049,1.825400086,2.967642339
10914,4.725452874,3.555270764,111.7815626,33.99729469
6646,1.269437524,2.697775577,2.558850231,13.84666969
1886,0.643139035,0.761764492,0.902443352,1.142052522
23,0.165288643,1.106944099,0.179733591,2.025099849
4511,0.912837359,0.952398267,1.491381458,1.591918324
6435,1.213437524,1.16031565,2.365032173,2.190940337
8060,1.912628469,2.038680667,5.770862432,6.680469415
5640,1.069271422,0.971011692,1.913256192,1.640614597
789,0.479782067,0.904454284,0.615722245,1.470583318
5412,1.037336474,0.943348781,1.821691348,1.568568606
7077,1.39427584,1.302465282,3.032053663,2.678353678
5521,1.053430987,0.999294814,1.867472521,1.71636561
7360,1.506870862,2.037205779,3.512588168,6.669149932
7046,1.386779651,1.267388458,3.001941631,2.551565379
3842,0.837069643,1.101322667,1.30958913,2.008142164
1957,0.650586971,0.762958553,0.916665526,1.144611791
10557,3.898990359,2.60216866,48.35259554,12.49296799
5804,1.09602082,0.891233876,1.992235659,1.438136154
10772,4.315986163,3.966004849,73.88743826,51.77327192
5515,1.052331635,1.005316676,1.864321891,1.732772539
9495,2.871904008,1.332906236,16.67063121,2.792047975
3891,0.84331983,0.794506368,1.3240697,1.213348148
6143,1.158545148,1.38707573,2.18529577,3.003126697
10989,5.23899352,4.106051428,187.4803053,59.70653956
5729,1.083273464,0.938040386,1.954334648,1.554969755
4702,0.934306361,0.862890705,1.545447224,1.370001777
9160,2.646469881,2.102961841,13.10416129,7.190392664
4688,0.931944688,0.987366418,1.539442803,1.68415621
3680,0.821813606,0.858266106,1.274621366,1.359066774
4793,0.945506196,1.114408544,1.574116056,2.047765027
7759,1.713774006,1.348133783,4.549867236,2.850233451
2189,0.675932885,0.773807186,0.965866048,1.168004558
9511,2.878675015,3.200999198,16.79068517,23.5570553
3148,0.768172896,0.729995999,1.155823739,1.075072305
2984,0.749616588,0.724020814,1.116188489,1.062710334
4525,0.91525654,0.939365305,1.497415857,1.558357126
1310,0.567335183,0.706548467,0.763561216,1.026982972
5090,0.987587095,0.880958899,1.684748607,1.413212624
8778,2.393219488,2.76076496,9.948686426,14.81193382
9527,2.888658611,4.352588538,16.96918975,76.67927867
4403,0.901719257,0.816705618,1.463835438,1.263032251
4341,0.894679024,0.858603827,1.446550379,1.359863615
9959,3.24063852,2.388369334,24.55003075,9.895712182
7290,1.475702499,0.996271628,3.3741075,1.708165932
8588,2.264283047,3.14129397,8.624222012,22.13378192
1315,0.568002882,0.882066728,0.764739137,1.415887533
8826,2.423594703,2.298467336,10.28635759,8.958907093
8929,2.497018371,3.932721458,11.14622438,50.04570756
10182,3.420780139,2.457394721,29.59327272,10.67435693
8818,2.417288973,3.108508803,10.21541278,21.38763512
1339,0.572143666,0.68042931,0.772061691,0.97472532
7903,1.799526314,1.842539268,5.04678251,5.312547176
738,0.469684814,0.650013586,0.599489977,0.915566854
965,0.511162943,0.598195435,0.66722896,0.818833634
252,0.337740134,0.839075246,0.401776182,1.314225897
2098,0.665084298,0.678517107,0.944654445,0.970952852
872,0.491966397,1.070849624,0.63552916,1.917857529
3015,0.753145259,0.757626788,1.123669012,1.133207654
4170,0.875136108,1.060824698,1.399201822,1.888752355
2638,0.716331917,0.627516793,1.046911183,0.872953868
10413,3.689628986,3.314917936,39.02999251,26.52013548
3538,0.807397663,1.448335645,1.242065778,3.256025081
2519,0.704479933,0.886430632,1.022794423,1.426453271
3024,0.754549039,0.760121549,1.12665227,1.138536142
8798,2.404792935,1.269016779,10.07613656,2.557353178
3457,0.797479198,0.863656583,1.219937846,1.371817605
5140,0.995815369,0.756977106,1.706930589,1.131822198
7976,1.853621786,3.350653216,5.38289519,27.52135817
7105,1.40554713,1.071984852,3.077757194,1.921171843
4209,0.879979634,0.626480293,1.410850607,0.871013557
10078,3.327006324,3.332636293,26.85482843,27.01209253
10839,4.475637451,2.859132887,86.85058301,16.44639238
447,0.397287307,0.670118205,0.487783319,0.954468335
7411,1.531619084,0.823651429,3.625660095,1.278805561
56,0.228286692,0.930366805,0.256445487,1.535439019
6554,1.245152016,1.203674087,2.473462781,2.332337758
476,0.404439755,0.70237051,0.498462759,1.018531991
7915,1.809312579,1.014589064,5.106248426,1.758229709
8998,2.544060442,2.376777465,11.73126071,9.770139729
4004,0.85715,0.994163807,1.356435274,1.702463615
4768,0.942026988,0.796227496,1.565175733,1.217160883
2807,0.730675018,0.72003092,1.076481797,1.054496735
6582,1.252557134,0.662887481,2.499279653,0.940387084
6010,1.13145339,0.902673699,2.100158967,1.466188149
750,0.472662048,0.801373543,0.604259129,1.228599905
4083,0.863745148,0.8586935,1.372027674,1.36007524
4043,0.86144931,1.157275839,1.366588129,2.18125521
376,0.37983263,0.609086088,0.462039867,0.838750175
10205,3.438816154,4.055328421,30.15005946,56.70411113
8715,2.349100503,3.260611131,9.476142227,25.06546169
10092,3.34177977,3.629248755,27.26939498,36.68449569
5294,1.018380162,1.158903167,1.768706274,2.18643637
11040,6.0843962,2.816516655,437.9546918,15.71851278
5503,1.051176581,2.872131448,1.861015355,16.67465068
10142,3.382259683,2.860483581,28.43721479,16.46997304
7433,1.542736144,1.659485226,3.677370738,4.256604185
8380,2.125139988,2.978897188,7.374069675,18.66611665
3215,0.77501751,0.895654254,1.170630135,1.448937493
9542,2.901267143,2.657772556,17.19718921,13.26448035
10537,3.865385443,2.791592347,46.72166287,15.30696549
6571,1.24905184,2.92354727,2.487035122,17.6071752
3247,0.778021198,0.762348327,1.177159832,1.143303493
4824,0.950846125,1.117763868,1.587898419,2.058008442
7111,1.407995139,1.096640683,3.087751809,1.99409101
4093,0.865186206,1.077284625,1.375448368,1.936694488
227,0.32767355,0.861612702,0.387735872,1.366974842
4679,0.931397415,0.765211637,1.538053415,1.14944923
6495,1.231278668,0.77643095,2.425606951,1.173700359
1508,0.595701291,0.846025078,0.814302853,1.330365397
5053,0.983963278,1.000767722,1.675037176,1.720369514
6741,1.292200695,1.764587765,2.640790014,4.839164754
1684,0.618406955,0.783401785,0.855969043,1.188905802
499,0.410904746,0.432300124,0.508181689,0.540797476
5731,1.083318592,1.215289229,1.954467974,2.371268992
3544,0.808291003,0.788013974,1.2440696,1.199024766
1877,0.64178949,1.282164954,0.899877651,2.60443472
7139,1.416422175,1.275547609,3.122344995,2.580661676
513,0.414028706,0.727431247,0.512900556,1.069757078
9027,2.560450538,2.91319791,11.94164671,17.41559592
4256,0.885211737,0.910579535,1.423497481,1.485762703
6946,1.354407538,1.26038643,2.874464803,2.526784079
3562,0.809777723,0.990721285,1.247408384,1.69317632
4704,0.934715743,1.049153069,1.546489497,1.855231909
474,0.404006168,1.046276131,0.497813185,1.847029389
8203,2.004961684,2.885173164,6.425809364,16.90666812
2377,0.693592891,1.127590481,1.00089162,2.088206436
10908,4.695218691,4.331856884,108.4227358,75.08543731
10266,3.517235845,3.640591773,32.69117201,37.11438512
