SampleID,Actual,Predicted,Actual PCN,Predicted PCN
7591,1.631695867,1.5908155252577232,4.112537554676827,3.9077496905748013
3710,0.825011659,0.9334180546957652,1.2819073699322379,1.5431870909563485
6962,1.359125789,1.672237931712665,2.8927886951417814,4.324069378453295
8764,2.384770383,2.49918758244378,9.856569525773107,11.172600708001491
41,0.212537575,0.6904905947583495,0.2368125859250959,0.994693879599506
7068,1.392677249,1.1909138458120223,3.025613207677399,2.2900864657405
8456,2.1726847,2.95141141978096,7.781828997335585,18.1329392887549
3244,0.777884025,0.7565401075189145,1.176861204886147,1.1308907984296617
9653,2.978568538,2.4430477088845106,18.659654444740934,10.50806056900986
7134,1.41602615,1.333525369735718,3.1207127665986594,2.7943964869733966
4264,0.885815698,0.9672972574769244,1.4249616213092913,1.630824400866991
3737,0.828496409,0.8602000943416901,1.2898731178987306,1.3636335961000787
3154,0.768771579,0.8427040495629473,1.1571147804598578,1.3226390240338923
6932,1.349842446,1.7455039458473334,2.856817825749341,4.728787746893262
1807,0.6351176,0.6454255285157415,0.8872440683116164,0.9067982536908319
6249,1.175193028,1.133360288424673,2.2387680564242993,2.1060762957835895
7866,1.776490858,2.097793620969725,4.909084178065441,7.1481721088045775
10417,3.693614304,2.455895637900261,39.18984308001434,10.65686920875737
7493,1.578952416,1.246962908018291,3.8498725002713736,2.4797585459038753
6535,1.240652233,0.7853199269223912,2.457868065082076,1.193108462950332
9425,2.822378051,2.9431792531417806,15.816794353889888,17.976080274844808
6637,1.267061842,2.725383173686663,2.5504055698854073,14.262260903361003
10795,4.363328484,3.9740287334407385,77.51804602205628,52.19842195675983
4202,0.878998149,0.7747145571041274,1.4084855536480438,1.1699726354998572
7365,1.510440934,1.060503868693231,3.5287272239448177,1.8878257077092635
5386,1.033302282,1.2430020756874756,1.8103310337159915,2.4660030653111717
633,0.444411845,0.5564532621376806,0.5595726555759317,0.7444743220090033
10681,4.119635552,2.834980812766496,60.53681120942858,16.030073537263814
4560,0.918689124,0.904098163940746,1.5060031764224786,1.4697036506324714
4210,0.880013831,0.7877358356834496,1.4109330518016487,1.1984132182221423
8537,2.220449383,2.506410264335792,8.21146941367562,11.260837801352691
131,0.27196124,0.8757205239299309,0.3125361264248991,1.4006043638646357
2405,0.695816235,0.7152971324191609,1.0053452390739273,1.0447941666398555
7917,1.809876296,2.5896602489782614,5.109691592192636,12.325243568919738
1118,0.53470235,0.6091654077352042,0.7069400959135353,0.8388960297650006
8443,2.164117773,2.455948710283668,7.706917050142838,10.657487883006457
96,0.251674937,0.6769166997944328,0.2861778804845067,0.9678010475485824
774,0.476734017,1.0078301819160898,0.610804940338969,1.7396500189076467
5012,0.977324302,2.168650640848339,1.657336491091076,7.746473939843433
311,0.362280123,1.0153656975688146,0.4366013106703046,1.7603726743960062
5736,1.083585962,1.0334223632377648,1.955258015688086,1.8106685220076493
11001,5.315528066,2.415001097370234,202.47193137330274,10.189782636880356
9688,2.998808049,2.9846199760461074,19.061610209934248,18.778984320141365
700,0.460513204,0.6741724244020458,0.58488714674096,0.9624082625846608
3777,0.831651679,0.876538493004122,1.2971096965273843,1.402568787302927
469,0.402937458,0.7823937068654967,0.49621331256430673,1.186700325362084
3284,0.781340507,0.6408099186558412,1.1843985052246315,0.8980174967331099
4782,0.94341803,0.8749466285979495,1.5687464827095985,1.3987472660458597
8791,2.397831356,3.373073769192787,9.99929693768691,28.1680452470841
2232,0.680120885,0.7090072267924107,0.974116358863008,1.0319729686385866
119,0.262779313,0.8738431503098837,0.3005396750801894,1.3961017604166772
6001,1.130441053,1.3881064928492968,2.0970221498508774,3.0072550985293764
9172,2.654167246,2.73243666234376,13.213145076286953,14.370293643477329
1427,0.584359031,0.8087728788171563,0.793840820712235,1.2451512229564496
9579,2.926918873,3.019883981930822,17.67001709139153,19.488914461999812
10088,3.338535478,2.473145842585577,27.177829421299595,10.859696969201115
2191,0.676087477,0.8601847811192372,0.9661699784183592,1.363597401530153
10448,3.748315877,2.941350910193444,41.449531534685164,17.941417189946737
1149,0.539742813,0.9619300566840826,0.715565584275897,1.6167420632293232
6179,1.164599594,0.8694468133412132,2.2046394694052824,1.3855908114328934
1178,0.544706942,0.5924760550786771,0.7241030461431426,0.808460724632754
5022,0.978589462,0.8235945836986829,1.660700574529325,1.2786760254283958
9423,2.820838293,3.008281827880419,15.79092048510929,19.252572608540724
8708,2.345082194,2.897090133204476,9.434130315211283,17.121337895913875
6395,1.204183462,0.798212179071329,2.3340355995465,1.2215656144765519
1965,0.651646768,0.948232781330595,0.9186978791048892,1.5811441802203778
6394,1.2040218,2.698817104139474,2.3334966562479056,13.862140957883618
